search_url,total_results,title,bookseller,quantity_available,price,shipping_price,description
http://www.abebooks.com/servlet/SearchResults?kn=head+strong,20268,Hand of Providence: The Strong and Quiet Faith of Ronald Reagan,Quantumchaos Media,1,US$ 1.90,US$ 3.00,"Book Description: Pocket Books 20000401, 2000. MM. Book Condition: Very Good. 0671004565 0671004565 Amazon Review We'll Meet Again is filled with the ingredients that Mary Higgins Clark devotees will devour: fast-paced suspense, double-crossing villains, romantic intrigue, and a resounding showdown at the end. Harder to swallow is the excessive use of theatricals whenever the author describes a satanic like HMO, and its legion of evil doctors. The darkest knight of all is Peter Black, whose eyes ""were cold, angry, menacing--certainly not the eyes of a healer."" Still, melodrama aside, Higgins Clark still knows how to spin a good yarn. Her heroine in We'll Meet Again is an investigative reporter named Fran Simmons, who is not unlike the bright, resourceful Dr. Susan Chandler in You Belong to Me. Fran has just been hired to work on a popular new TV show called True Crime. Coincidentally, her very first assignment involves an ex-pupil from her old high school, the posh Cranden Academy in Greenwich, Connecticut. Molly Lasch had been incarcerated in her mid-20s, accused of pulverizing her husband's head with a Remington bronze sculpture. The murder of this community doctor, and chief executive officer of a local HMO, stunned Greenwich. For half a decade Molly claimed to have no memory of the event, but now out on parole, slivers of memory trickle back--and Molly informs the press that someone else was in the house at the time of her husband's murder. Few people believe her--even less so when a key witness from the original trial is stabbed to death and evidence links Molly to the scene of the crime. It's up to the ever vigilant Fran to investigate what the police won't--and she unearths some very dark and extremely dirty secrets that will further shock the quiet community. --Naomi Gesinger --This text refers to an out of print or unavailable edition of this title. From Library Journal Molly Lasch, a Greenwich, CT, socialite, has just been released on parole from prison. She had been convicted of the murder of her husband, Dr. George Lasch, a prominent physician and hospital administrator. With no clear memory of having committed the crime, Molly sets out to determine what actually happened. To establish her guilt or innocence in her own mind, she enlists the support of her former schoolmate and investigative television reporter Fran Simmons. The two women uncover medical improprieties and attempted coverups that may lead to alternate suspects. As the mystery unfolds, Molly gradually recalls the details of the crime. A cast of characters is introduced, most of whom had as strong a motive for killing Dr. Lasch as did Molly. Jan Maxwell's reading sustains a proper level of suspense as the plot takes unexpected turns, effectively portraying the troubled demeanor of Molly. A good selection from the mystery and suspense genre.ACatherine Swenson, Norwich Univ. Lib., Northfield, VT Copyright 1999 Reed Business Information, Inc. --This text refers to the Audio Cassette edition.  Bookseller Inventory # 85603"
http://www.abebooks.com/servlet/SearchResults?kn=head+strong,20268,Soccer Song (Paperback),The Book Depository,0,US$ 4.94,"","Book Description: Pocket Books 20000401, 2000. MM. Book Condition: Very Good. 0671004565 0671004565 Amazon Review We'll Meet Again is filled with the ingredients that Mary Higgins Clark devotees will devour: fast-paced suspense, double-crossing villains, romantic intrigue, and a resounding showdown at the end. Harder to swallow is the excessive use of theatricals whenever the author describes a satanic like HMO, and its legion of evil doctors. The darkest knight of all is Peter Black, whose eyes ""were cold, angry, menacing--certainly not the eyes of a healer."" Still, melodrama aside, Higgins Clark still knows how to spin a good yarn. Her heroine in We'll Meet Again is an investigative reporter named Fran Simmons, who is not unlike the bright, resourceful Dr. Susan Chandler in You Belong to Me. Fran has just been hired to work on a popular new TV show called True Crime. Coincidentally, her very first assignment involves an ex-pupil from her old high school, the posh Cranden Academy in Greenwich, Connecticut. Molly Lasch had been incarcerated in her mid-20s, accused of pulverizing her husband's head with a Remington bronze sculpture. The murder of this community doctor, and chief executive officer of a local HMO, stunned Greenwich. For half a decade Molly claimed to have no memory of the event, but now out on parole, slivers of memory trickle back--and Molly informs the press that someone else was in the house at the time of her husband's murder. Few people believe her--even less so when a key witness from the original trial is stabbed to death and evidence links Molly to the scene of the crime. It's up to the ever vigilant Fran to investigate what the police won't--and she unearths some very dark and extremely dirty secrets that will further shock the quiet community. --Naomi Gesinger --This text refers to an out of print or unavailable edition of this title. From Library Journal Molly Lasch, a Greenwich, CT, socialite, has just been released on parole from prison. She had been convicted of the murder of her husband, Dr. George Lasch, a prominent physician and hospital administrator. With no clear memory of having committed the crime, Molly sets out to determine what actually happened. To establish her guilt or innocence in her own mind, she enlists the support of her former schoolmate and investigative television reporter Fran Simmons. The two women uncover medical improprieties and attempted coverups that may lead to alternate suspects. As the mystery unfolds, Molly gradually recalls the details of the crime. A cast of characters is introduced, most of whom had as strong a motive for killing Dr. Lasch as did Molly. Jan Maxwell's reading sustains a proper level of suspense as the plot takes unexpected turns, effectively portraying the troubled demeanor of Molly. A good selection from the mystery and suspense genre.ACatherine Swenson, Norwich Univ. Lib., Northfield, VT Copyright 1999 Reed Business Information, Inc. --This text refers to the Audio Cassette edition.  Bookseller Inventory # 85603"
http://www.abebooks.com/servlet/SearchResults?kn=head+strong,20268,The First Twelve Months of Life: Your Baby's Growth Month by Month,"Wombat Book Company, LLC",1,US$ 1.00,US$ 3.95,"Book Description: Pocket Books 20000401, 2000. MM. Book Condition: Very Good. 0671004565 0671004565 Amazon Review We'll Meet Again is filled with the ingredients that Mary Higgins Clark devotees will devour: fast-paced suspense, double-crossing villains, romantic intrigue, and a resounding showdown at the end. Harder to swallow is the excessive use of theatricals whenever the author describes a satanic like HMO, and its legion of evil doctors. The darkest knight of all is Peter Black, whose eyes ""were cold, angry, menacing--certainly not the eyes of a healer."" Still, melodrama aside, Higgins Clark still knows how to spin a good yarn. Her heroine in We'll Meet Again is an investigative reporter named Fran Simmons, who is not unlike the bright, resourceful Dr. Susan Chandler in You Belong to Me. Fran has just been hired to work on a popular new TV show called True Crime. Coincidentally, her very first assignment involves an ex-pupil from her old high school, the posh Cranden Academy in Greenwich, Connecticut. Molly Lasch had been incarcerated in her mid-20s, accused of pulverizing her husband's head with a Remington bronze sculpture. The murder of this community doctor, and chief executive officer of a local HMO, stunned Greenwich. For half a decade Molly claimed to have no memory of the event, but now out on parole, slivers of memory trickle back--and Molly informs the press that someone else was in the house at the time of her husband's murder. Few people believe her--even less so when a key witness from the original trial is stabbed to death and evidence links Molly to the scene of the crime. It's up to the ever vigilant Fran to investigate what the police won't--and she unearths some very dark and extremely dirty secrets that will further shock the quiet community. --Naomi Gesinger --This text refers to an out of print or unavailable edition of this title. From Library Journal Molly Lasch, a Greenwich, CT, socialite, has just been released on parole from prison. She had been convicted of the murder of her husband, Dr. George Lasch, a prominent physician and hospital administrator. With no clear memory of having committed the crime, Molly sets out to determine what actually happened. To establish her guilt or innocence in her own mind, she enlists the support of her former schoolmate and investigative television reporter Fran Simmons. The two women uncover medical improprieties and attempted coverups that may lead to alternate suspects. As the mystery unfolds, Molly gradually recalls the details of the crime. A cast of characters is introduced, most of whom had as strong a motive for killing Dr. Lasch as did Molly. Jan Maxwell's reading sustains a proper level of suspense as the plot takes unexpected turns, effectively portraying the troubled demeanor of Molly. A good selection from the mystery and suspense genre.ACatherine Swenson, Norwich Univ. Lib., Northfield, VT Copyright 1999 Reed Business Information, Inc. --This text refers to the Audio Cassette edition.  Bookseller Inventory # 85603"
http://www.abebooks.com/servlet/SearchResults?kn=head+strong,20268,Ouch!: Level 3 (Paperback),The Book Depository US,1,US$ 4.98,"","Book Description: Pocket Books 20000401, 2000. MM. Book Condition: Very Good. 0671004565 0671004565 Amazon Review We'll Meet Again is filled with the ingredients that Mary Higgins Clark devotees will devour: fast-paced suspense, double-crossing villains, romantic intrigue, and a resounding showdown at the end. Harder to swallow is the excessive use of theatricals whenever the author describes a satanic like HMO, and its legion of evil doctors. The darkest knight of all is Peter Black, whose eyes ""were cold, angry, menacing--certainly not the eyes of a healer."" Still, melodrama aside, Higgins Clark still knows how to spin a good yarn. Her heroine in We'll Meet Again is an investigative reporter named Fran Simmons, who is not unlike the bright, resourceful Dr. Susan Chandler in You Belong to Me. Fran has just been hired to work on a popular new TV show called True Crime. Coincidentally, her very first assignment involves an ex-pupil from her old high school, the posh Cranden Academy in Greenwich, Connecticut. Molly Lasch had been incarcerated in her mid-20s, accused of pulverizing her husband's head with a Remington bronze sculpture. The murder of this community doctor, and chief executive officer of a local HMO, stunned Greenwich. For half a decade Molly claimed to have no memory of the event, but now out on parole, slivers of memory trickle back--and Molly informs the press that someone else was in the house at the time of her husband's murder. Few people believe her--even less so when a key witness from the original trial is stabbed to death and evidence links Molly to the scene of the crime. It's up to the ever vigilant Fran to investigate what the police won't--and she unearths some very dark and extremely dirty secrets that will further shock the quiet community. --Naomi Gesinger --This text refers to an out of print or unavailable edition of this title. From Library Journal Molly Lasch, a Greenwich, CT, socialite, has just been released on parole from prison. She had been convicted of the murder of her husband, Dr. George Lasch, a prominent physician and hospital administrator. With no clear memory of having committed the crime, Molly sets out to determine what actually happened. To establish her guilt or innocence in her own mind, she enlists the support of her former schoolmate and investigative television reporter Fran Simmons. The two women uncover medical improprieties and attempted coverups that may lead to alternate suspects. As the mystery unfolds, Molly gradually recalls the details of the crime. A cast of characters is introduced, most of whom had as strong a motive for killing Dr. Lasch as did Molly. Jan Maxwell's reading sustains a proper level of suspense as the plot takes unexpected turns, effectively portraying the troubled demeanor of Molly. A good selection from the mystery and suspense genre.ACatherine Swenson, Norwich Univ. Lib., Northfield, VT Copyright 1999 Reed Business Information, Inc. --This text refers to the Audio Cassette edition.  Bookseller Inventory # 85603"
http://www.abebooks.com/servlet/SearchResults?kn=head+strong,20268,Scooters: Level 2 (Paperback),The Book Depository US,1,US$ 4.98,"","Book Description: Pocket Books 20000401, 2000. MM. Book Condition: Very Good. 0671004565 0671004565 Amazon Review We'll Meet Again is filled with the ingredients that Mary Higgins Clark devotees will devour: fast-paced suspense, double-crossing villains, romantic intrigue, and a resounding showdown at the end. Harder to swallow is the excessive use of theatricals whenever the author describes a satanic like HMO, and its legion of evil doctors. The darkest knight of all is Peter Black, whose eyes ""were cold, angry, menacing--certainly not the eyes of a healer."" Still, melodrama aside, Higgins Clark still knows how to spin a good yarn. Her heroine in We'll Meet Again is an investigative reporter named Fran Simmons, who is not unlike the bright, resourceful Dr. Susan Chandler in You Belong to Me. Fran has just been hired to work on a popular new TV show called True Crime. Coincidentally, her very first assignment involves an ex-pupil from her old high school, the posh Cranden Academy in Greenwich, Connecticut. Molly Lasch had been incarcerated in her mid-20s, accused of pulverizing her husband's head with a Remington bronze sculpture. The murder of this community doctor, and chief executive officer of a local HMO, stunned Greenwich. For half a decade Molly claimed to have no memory of the event, but now out on parole, slivers of memory trickle back--and Molly informs the press that someone else was in the house at the time of her husband's murder. Few people believe her--even less so when a key witness from the original trial is stabbed to death and evidence links Molly to the scene of the crime. It's up to the ever vigilant Fran to investigate what the police won't--and she unearths some very dark and extremely dirty secrets that will further shock the quiet community. --Naomi Gesinger --This text refers to an out of print or unavailable edition of this title. From Library Journal Molly Lasch, a Greenwich, CT, socialite, has just been released on parole from prison. She had been convicted of the murder of her husband, Dr. George Lasch, a prominent physician and hospital administrator. With no clear memory of having committed the crime, Molly sets out to determine what actually happened. To establish her guilt or innocence in her own mind, she enlists the support of her former schoolmate and investigative television reporter Fran Simmons. The two women uncover medical improprieties and attempted coverups that may lead to alternate suspects. As the mystery unfolds, Molly gradually recalls the details of the crime. A cast of characters is introduced, most of whom had as strong a motive for killing Dr. Lasch as did Molly. Jan Maxwell's reading sustains a proper level of suspense as the plot takes unexpected turns, effectively portraying the troubled demeanor of Molly. A good selection from the mystery and suspense genre.ACatherine Swenson, Norwich Univ. Lib., Northfield, VT Copyright 1999 Reed Business Information, Inc. --This text refers to the Audio Cassette edition.  Bookseller Inventory # 85603"
http://www.abebooks.com/servlet/SearchResults?kn=head+strong,20268,Soccer Song (Paperback),The Book Depository US,0,US$ 4.98,"","Book Description: Pocket Books 20000401, 2000. MM. Book Condition: Very Good. 0671004565 0671004565 Amazon Review We'll Meet Again is filled with the ingredients that Mary Higgins Clark devotees will devour: fast-paced suspense, double-crossing villains, romantic intrigue, and a resounding showdown at the end. Harder to swallow is the excessive use of theatricals whenever the author describes a satanic like HMO, and its legion of evil doctors. The darkest knight of all is Peter Black, whose eyes ""were cold, angry, menacing--certainly not the eyes of a healer."" Still, melodrama aside, Higgins Clark still knows how to spin a good yarn. Her heroine in We'll Meet Again is an investigative reporter named Fran Simmons, who is not unlike the bright, resourceful Dr. Susan Chandler in You Belong to Me. Fran has just been hired to work on a popular new TV show called True Crime. Coincidentally, her very first assignment involves an ex-pupil from her old high school, the posh Cranden Academy in Greenwich, Connecticut. Molly Lasch had been incarcerated in her mid-20s, accused of pulverizing her husband's head with a Remington bronze sculpture. The murder of this community doctor, and chief executive officer of a local HMO, stunned Greenwich. For half a decade Molly claimed to have no memory of the event, but now out on parole, slivers of memory trickle back--and Molly informs the press that someone else was in the house at the time of her husband's murder. Few people believe her--even less so when a key witness from the original trial is stabbed to death and evidence links Molly to the scene of the crime. It's up to the ever vigilant Fran to investigate what the police won't--and she unearths some very dark and extremely dirty secrets that will further shock the quiet community. --Naomi Gesinger --This text refers to an out of print or unavailable edition of this title. From Library Journal Molly Lasch, a Greenwich, CT, socialite, has just been released on parole from prison. She had been convicted of the murder of her husband, Dr. George Lasch, a prominent physician and hospital administrator. With no clear memory of having committed the crime, Molly sets out to determine what actually happened. To establish her guilt or innocence in her own mind, she enlists the support of her former schoolmate and investigative television reporter Fran Simmons. The two women uncover medical improprieties and attempted coverups that may lead to alternate suspects. As the mystery unfolds, Molly gradually recalls the details of the crime. A cast of characters is introduced, most of whom had as strong a motive for killing Dr. Lasch as did Molly. Jan Maxwell's reading sustains a proper level of suspense as the plot takes unexpected turns, effectively portraying the troubled demeanor of Molly. A good selection from the mystery and suspense genre.ACatherine Swenson, Norwich Univ. Lib., Northfield, VT Copyright 1999 Reed Business Information, Inc. --This text refers to the Audio Cassette edition.  Bookseller Inventory # 85603"
http://www.abebooks.com/servlet/SearchResults?kn=head+strong,20268,Mission Compromised,GuthrieBooks,1,US$ 1.00,US$ 3.99,"Book Description: Pocket Books 20000401, 2000. MM. Book Condition: Very Good. 0671004565 0671004565 Amazon Review We'll Meet Again is filled with the ingredients that Mary Higgins Clark devotees will devour: fast-paced suspense, double-crossing villains, romantic intrigue, and a resounding showdown at the end. Harder to swallow is the excessive use of theatricals whenever the author describes a satanic like HMO, and its legion of evil doctors. The darkest knight of all is Peter Black, whose eyes ""were cold, angry, menacing--certainly not the eyes of a healer."" Still, melodrama aside, Higgins Clark still knows how to spin a good yarn. Her heroine in We'll Meet Again is an investigative reporter named Fran Simmons, who is not unlike the bright, resourceful Dr. Susan Chandler in You Belong to Me. Fran has just been hired to work on a popular new TV show called True Crime. Coincidentally, her very first assignment involves an ex-pupil from her old high school, the posh Cranden Academy in Greenwich, Connecticut. Molly Lasch had been incarcerated in her mid-20s, accused of pulverizing her husband's head with a Remington bronze sculpture. The murder of this community doctor, and chief executive officer of a local HMO, stunned Greenwich. For half a decade Molly claimed to have no memory of the event, but now out on parole, slivers of memory trickle back--and Molly informs the press that someone else was in the house at the time of her husband's murder. Few people believe her--even less so when a key witness from the original trial is stabbed to death and evidence links Molly to the scene of the crime. It's up to the ever vigilant Fran to investigate what the police won't--and she unearths some very dark and extremely dirty secrets that will further shock the quiet community. --Naomi Gesinger --This text refers to an out of print or unavailable edition of this title. From Library Journal Molly Lasch, a Greenwich, CT, socialite, has just been released on parole from prison. She had been convicted of the murder of her husband, Dr. George Lasch, a prominent physician and hospital administrator. With no clear memory of having committed the crime, Molly sets out to determine what actually happened. To establish her guilt or innocence in her own mind, she enlists the support of her former schoolmate and investigative television reporter Fran Simmons. The two women uncover medical improprieties and attempted coverups that may lead to alternate suspects. As the mystery unfolds, Molly gradually recalls the details of the crime. A cast of characters is introduced, most of whom had as strong a motive for killing Dr. Lasch as did Molly. Jan Maxwell's reading sustains a proper level of suspense as the plot takes unexpected turns, effectively portraying the troubled demeanor of Molly. A good selection from the mystery and suspense genre.ACatherine Swenson, Norwich Univ. Lib., Northfield, VT Copyright 1999 Reed Business Information, Inc. --This text refers to the Audio Cassette edition.  Bookseller Inventory # 85603"
http://www.abebooks.com/servlet/SearchResults?kn=head+strong,20268,Rainbow Six (Tom Clancy),GuthrieBooks,1,US$ 1.00,US$ 3.99,"Book Description: Pocket Books 20000401, 2000. MM. Book Condition: Very Good. 0671004565 0671004565 Amazon Review We'll Meet Again is filled with the ingredients that Mary Higgins Clark devotees will devour: fast-paced suspense, double-crossing villains, romantic intrigue, and a resounding showdown at the end. Harder to swallow is the excessive use of theatricals whenever the author describes a satanic like HMO, and its legion of evil doctors. The darkest knight of all is Peter Black, whose eyes ""were cold, angry, menacing--certainly not the eyes of a healer."" Still, melodrama aside, Higgins Clark still knows how to spin a good yarn. Her heroine in We'll Meet Again is an investigative reporter named Fran Simmons, who is not unlike the bright, resourceful Dr. Susan Chandler in You Belong to Me. Fran has just been hired to work on a popular new TV show called True Crime. Coincidentally, her very first assignment involves an ex-pupil from her old high school, the posh Cranden Academy in Greenwich, Connecticut. Molly Lasch had been incarcerated in her mid-20s, accused of pulverizing her husband's head with a Remington bronze sculpture. The murder of this community doctor, and chief executive officer of a local HMO, stunned Greenwich. For half a decade Molly claimed to have no memory of the event, but now out on parole, slivers of memory trickle back--and Molly informs the press that someone else was in the house at the time of her husband's murder. Few people believe her--even less so when a key witness from the original trial is stabbed to death and evidence links Molly to the scene of the crime. It's up to the ever vigilant Fran to investigate what the police won't--and she unearths some very dark and extremely dirty secrets that will further shock the quiet community. --Naomi Gesinger --This text refers to an out of print or unavailable edition of this title. From Library Journal Molly Lasch, a Greenwich, CT, socialite, has just been released on parole from prison. She had been convicted of the murder of her husband, Dr. George Lasch, a prominent physician and hospital administrator. With no clear memory of having committed the crime, Molly sets out to determine what actually happened. To establish her guilt or innocence in her own mind, she enlists the support of her former schoolmate and investigative television reporter Fran Simmons. The two women uncover medical improprieties and attempted coverups that may lead to alternate suspects. As the mystery unfolds, Molly gradually recalls the details of the crime. A cast of characters is introduced, most of whom had as strong a motive for killing Dr. Lasch as did Molly. Jan Maxwell's reading sustains a proper level of suspense as the plot takes unexpected turns, effectively portraying the troubled demeanor of Molly. A good selection from the mystery and suspense genre.ACatherine Swenson, Norwich Univ. Lib., Northfield, VT Copyright 1999 Reed Business Information, Inc. --This text refers to the Audio Cassette edition.  Bookseller Inventory # 85603"
http://www.abebooks.com/servlet/SearchResults?kn=head+strong,20268,"Krispos Rising (The Tale of Krispos, Book One)",GuthrieBooks,1,US$ 1.00,US$ 3.99,"Book Description: Pocket Books 20000401, 2000. MM. Book Condition: Very Good. 0671004565 0671004565 Amazon Review We'll Meet Again is filled with the ingredients that Mary Higgins Clark devotees will devour: fast-paced suspense, double-crossing villains, romantic intrigue, and a resounding showdown at the end. Harder to swallow is the excessive use of theatricals whenever the author describes a satanic like HMO, and its legion of evil doctors. The darkest knight of all is Peter Black, whose eyes ""were cold, angry, menacing--certainly not the eyes of a healer."" Still, melodrama aside, Higgins Clark still knows how to spin a good yarn. Her heroine in We'll Meet Again is an investigative reporter named Fran Simmons, who is not unlike the bright, resourceful Dr. Susan Chandler in You Belong to Me. Fran has just been hired to work on a popular new TV show called True Crime. Coincidentally, her very first assignment involves an ex-pupil from her old high school, the posh Cranden Academy in Greenwich, Connecticut. Molly Lasch had been incarcerated in her mid-20s, accused of pulverizing her husband's head with a Remington bronze sculpture. The murder of this community doctor, and chief executive officer of a local HMO, stunned Greenwich. For half a decade Molly claimed to have no memory of the event, but now out on parole, slivers of memory trickle back--and Molly informs the press that someone else was in the house at the time of her husband's murder. Few people believe her--even less so when a key witness from the original trial is stabbed to death and evidence links Molly to the scene of the crime. It's up to the ever vigilant Fran to investigate what the police won't--and she unearths some very dark and extremely dirty secrets that will further shock the quiet community. --Naomi Gesinger --This text refers to an out of print or unavailable edition of this title. From Library Journal Molly Lasch, a Greenwich, CT, socialite, has just been released on parole from prison. She had been convicted of the murder of her husband, Dr. George Lasch, a prominent physician and hospital administrator. With no clear memory of having committed the crime, Molly sets out to determine what actually happened. To establish her guilt or innocence in her own mind, she enlists the support of her former schoolmate and investigative television reporter Fran Simmons. The two women uncover medical improprieties and attempted coverups that may lead to alternate suspects. As the mystery unfolds, Molly gradually recalls the details of the crime. A cast of characters is introduced, most of whom had as strong a motive for killing Dr. Lasch as did Molly. Jan Maxwell's reading sustains a proper level of suspense as the plot takes unexpected turns, effectively portraying the troubled demeanor of Molly. A good selection from the mystery and suspense genre.ACatherine Swenson, Norwich Univ. Lib., Northfield, VT Copyright 1999 Reed Business Information, Inc. --This text refers to the Audio Cassette edition.  Bookseller Inventory # 85603"
http://www.abebooks.com/servlet/SearchResults?kn=head+strong,20268,Fade,GuthrieBooks,1,US$ 1.00,US$ 3.99,"Book Description: Pocket Books 20000401, 2000. MM. Book Condition: Very Good. 0671004565 0671004565 Amazon Review We'll Meet Again is filled with the ingredients that Mary Higgins Clark devotees will devour: fast-paced suspense, double-crossing villains, romantic intrigue, and a resounding showdown at the end. Harder to swallow is the excessive use of theatricals whenever the author describes a satanic like HMO, and its legion of evil doctors. The darkest knight of all is Peter Black, whose eyes ""were cold, angry, menacing--certainly not the eyes of a healer."" Still, melodrama aside, Higgins Clark still knows how to spin a good yarn. Her heroine in We'll Meet Again is an investigative reporter named Fran Simmons, who is not unlike the bright, resourceful Dr. Susan Chandler in You Belong to Me. Fran has just been hired to work on a popular new TV show called True Crime. Coincidentally, her very first assignment involves an ex-pupil from her old high school, the posh Cranden Academy in Greenwich, Connecticut. Molly Lasch had been incarcerated in her mid-20s, accused of pulverizing her husband's head with a Remington bronze sculpture. The murder of this community doctor, and chief executive officer of a local HMO, stunned Greenwich. For half a decade Molly claimed to have no memory of the event, but now out on parole, slivers of memory trickle back--and Molly informs the press that someone else was in the house at the time of her husband's murder. Few people believe her--even less so when a key witness from the original trial is stabbed to death and evidence links Molly to the scene of the crime. It's up to the ever vigilant Fran to investigate what the police won't--and she unearths some very dark and extremely dirty secrets that will further shock the quiet community. --Naomi Gesinger --This text refers to an out of print or unavailable edition of this title. From Library Journal Molly Lasch, a Greenwich, CT, socialite, has just been released on parole from prison. She had been convicted of the murder of her husband, Dr. George Lasch, a prominent physician and hospital administrator. With no clear memory of having committed the crime, Molly sets out to determine what actually happened. To establish her guilt or innocence in her own mind, she enlists the support of her former schoolmate and investigative television reporter Fran Simmons. The two women uncover medical improprieties and attempted coverups that may lead to alternate suspects. As the mystery unfolds, Molly gradually recalls the details of the crime. A cast of characters is introduced, most of whom had as strong a motive for killing Dr. Lasch as did Molly. Jan Maxwell's reading sustains a proper level of suspense as the plot takes unexpected turns, effectively portraying the troubled demeanor of Molly. A good selection from the mystery and suspense genre.ACatherine Swenson, Norwich Univ. Lib., Northfield, VT Copyright 1999 Reed Business Information, Inc. --This text refers to the Audio Cassette edition.  Bookseller Inventory # 85603"
http://www.abebooks.com/servlet/SearchResults?kn=head+strong,20268,Nursery Crimes (Mommy-track),GuthrieBooks,1,US$ 1.00,US$ 3.99,"Book Description: Pocket Books 20000401, 2000. MM. Book Condition: Very Good. 0671004565 0671004565 Amazon Review We'll Meet Again is filled with the ingredients that Mary Higgins Clark devotees will devour: fast-paced suspense, double-crossing villains, romantic intrigue, and a resounding showdown at the end. Harder to swallow is the excessive use of theatricals whenever the author describes a satanic like HMO, and its legion of evil doctors. The darkest knight of all is Peter Black, whose eyes ""were cold, angry, menacing--certainly not the eyes of a healer."" Still, melodrama aside, Higgins Clark still knows how to spin a good yarn. Her heroine in We'll Meet Again is an investigative reporter named Fran Simmons, who is not unlike the bright, resourceful Dr. Susan Chandler in You Belong to Me. Fran has just been hired to work on a popular new TV show called True Crime. Coincidentally, her very first assignment involves an ex-pupil from her old high school, the posh Cranden Academy in Greenwich, Connecticut. Molly Lasch had been incarcerated in her mid-20s, accused of pulverizing her husband's head with a Remington bronze sculpture. The murder of this community doctor, and chief executive officer of a local HMO, stunned Greenwich. For half a decade Molly claimed to have no memory of the event, but now out on parole, slivers of memory trickle back--and Molly informs the press that someone else was in the house at the time of her husband's murder. Few people believe her--even less so when a key witness from the original trial is stabbed to death and evidence links Molly to the scene of the crime. It's up to the ever vigilant Fran to investigate what the police won't--and she unearths some very dark and extremely dirty secrets that will further shock the quiet community. --Naomi Gesinger --This text refers to an out of print or unavailable edition of this title. From Library Journal Molly Lasch, a Greenwich, CT, socialite, has just been released on parole from prison. She had been convicted of the murder of her husband, Dr. George Lasch, a prominent physician and hospital administrator. With no clear memory of having committed the crime, Molly sets out to determine what actually happened. To establish her guilt or innocence in her own mind, she enlists the support of her former schoolmate and investigative television reporter Fran Simmons. The two women uncover medical improprieties and attempted coverups that may lead to alternate suspects. As the mystery unfolds, Molly gradually recalls the details of the crime. A cast of characters is introduced, most of whom had as strong a motive for killing Dr. Lasch as did Molly. Jan Maxwell's reading sustains a proper level of suspense as the plot takes unexpected turns, effectively portraying the troubled demeanor of Molly. A good selection from the mystery and suspense genre.ACatherine Swenson, Norwich Univ. Lib., Northfield, VT Copyright 1999 Reed Business Information, Inc. --This text refers to the Audio Cassette edition.  Bookseller Inventory # 85603"
http://www.abebooks.com/servlet/SearchResults?kn=head+strong,20268,We'll Meet Again,GuthrieBooks,2,US$ 1.00,US$ 3.99,"Book Description: Pocket Books 20000401, 2000. MM. Book Condition: Very Good. 0671004565 0671004565 Amazon Review We'll Meet Again is filled with the ingredients that Mary Higgins Clark devotees will devour: fast-paced suspense, double-crossing villains, romantic intrigue, and a resounding showdown at the end. Harder to swallow is the excessive use of theatricals whenever the author describes a satanic like HMO, and its legion of evil doctors. The darkest knight of all is Peter Black, whose eyes ""were cold, angry, menacing--certainly not the eyes of a healer."" Still, melodrama aside, Higgins Clark still knows how to spin a good yarn. Her heroine in We'll Meet Again is an investigative reporter named Fran Simmons, who is not unlike the bright, resourceful Dr. Susan Chandler in You Belong to Me. Fran has just been hired to work on a popular new TV show called True Crime. Coincidentally, her very first assignment involves an ex-pupil from her old high school, the posh Cranden Academy in Greenwich, Connecticut. Molly Lasch had been incarcerated in her mid-20s, accused of pulverizing her husband's head with a Remington bronze sculpture. The murder of this community doctor, and chief executive officer of a local HMO, stunned Greenwich. For half a decade Molly claimed to have no memory of the event, but now out on parole, slivers of memory trickle back--and Molly informs the press that someone else was in the house at the time of her husband's murder. Few people believe her--even less so when a key witness from the original trial is stabbed to death and evidence links Molly to the scene of the crime. It's up to the ever vigilant Fran to investigate what the police won't--and she unearths some very dark and extremely dirty secrets that will further shock the quiet community. --Naomi Gesinger --This text refers to an out of print or unavailable edition of this title. From Library Journal Molly Lasch, a Greenwich, CT, socialite, has just been released on parole from prison. She had been convicted of the murder of her husband, Dr. George Lasch, a prominent physician and hospital administrator. With no clear memory of having committed the crime, Molly sets out to determine what actually happened. To establish her guilt or innocence in her own mind, she enlists the support of her former schoolmate and investigative television reporter Fran Simmons. The two women uncover medical improprieties and attempted coverups that may lead to alternate suspects. As the mystery unfolds, Molly gradually recalls the details of the crime. A cast of characters is introduced, most of whom had as strong a motive for killing Dr. Lasch as did Molly. Jan Maxwell's reading sustains a proper level of suspense as the plot takes unexpected turns, effectively portraying the troubled demeanor of Molly. A good selection from the mystery and suspense genre.ACatherine Swenson, Norwich Univ. Lib., Northfield, VT Copyright 1999 Reed Business Information, Inc. --This text refers to the Audio Cassette edition.  Bookseller Inventory # 85603"
http://www.abebooks.com/servlet/SearchResults?kn=food,925226,Family Living: Hooray for Chicken (Paperback),The Book Depository US,1,US$ 2.00,"",Book Description: Hudson Street Press. Hardcover. Book Condition: Very Good. 1594630623 May have a remainder mark.  Bookseller Inventory # Z1594630623Z2
http://www.abebooks.com/servlet/SearchResults?kn=food,925226,Family Living: Hooray for Chicken (Paperback),The Book Depository,1,US$ 2.06,"",Book Description: Hudson Street Press. Hardcover. Book Condition: Very Good. 1594630623 May have a remainder mark.  Bookseller Inventory # Z1594630623Z2
